percentage,outlier,correction,imputation,r2
20,hst,LOCF,LOCF,0.6106826620965439
20,hst,LOCF,interpolation,0.6095401313910311
20,z,drop,LOCF,0.0
20,z,drop,interpolation,0.0
20,z,LOCF,LOCF,0.519280205655527
20,z,LOCF,interpolation,0.5229934304484433
20,lof,drop,LOCF,0.7810446212383259
20,lof,drop,interpolation,0.7805046664362254
20,lof,LOCF,LOCF,0.699228791773779
20,lof,LOCF,interpolation,0.6955155669808626
20,hst,drop,LOCF,0.75354609929078
20,hst,drop,interpolation,0.7597517730496453
20,hst,LOCF,LOCF,0.5906883747500714
20,hst,LOCF,interpolation,0.6001142530705512
20,z,drop,LOCF,0.0
20,z,drop,interpolation,0.0
20,z,LOCF,LOCF,0.5189945729791489
20,z,LOCF,interpolation,0.5198514710082833
20,lof,drop,LOCF,0.7802846233946545
20,lof,drop,interpolation,0.7796668979875085
20,lof,LOCF,LOCF,0.6772350756926593
20,lof,LOCF,interpolation,0.6778063410454156
20,hst,drop,LOCF,0.7786116322701688
20,hst,drop,interpolation,0.7823639774859287
20,hst,LOCF,LOCF,0.6395315624107398
20,hst,LOCF,interpolation,0.6335332762067981
20,z,drop,LOCF,0.0
20,z,drop,interpolation,0.0
20,z,LOCF,LOCF,0.5244215938303342
20,z,LOCF,interpolation,0.5189945729791489
20,lof,drop,LOCF,0.7809688581314879
20,lof,drop,interpolation,0.7892004153686397
20,lof,LOCF,LOCF,0.6963724650099972
20,lof,LOCF,interpolation,0.6958011996572407
20,hst,drop,LOCF,0.7696108709079678
20,hst,drop,interpolation,0.7615812229771463
20,hst,LOCF,LOCF,0.6198229077406455
20,hst,LOCF,interpolation,0.62382176520994
20,z,drop,LOCF,0.0
20,z,drop,interpolation,0.0
20,z,LOCF,LOCF,0.5212796343901742
20,z,LOCF,interpolation,0.5227077977720651
20,lof,drop,LOCF,0.7865051903114186
20,lof,drop,interpolation,0.7840083073727934
20,lof,LOCF,LOCF,0.7003713224792917
20,lof,LOCF,interpolation,0.6958011996572407
20,hst,drop,LOCF,0.7609635577516985
20,hst,drop,interpolation,0.756639901173564
20,hst,LOCF,LOCF,0.6215367037989146
20,hst,LOCF,interpolation,0.6149671522422165
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5178520422736361
30,z,LOCF,interpolation,0.5178520422736361
30,lof,drop,LOCF,0.7683016105417276
30,lof,drop,interpolation,0.7785505124450952
30,lof,LOCF,LOCF,0.6583833190516996
30,lof,LOCF,interpolation,0.6518137674950014
30,hst,drop,LOCF,0.774294670846395
30,hst,drop,interpolation,0.7661442006269592
30,hst,LOCF,LOCF,0.6315338474721508
30,hst,LOCF,interpolation,0.6369608683233362
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5229934304484433
30,z,LOCF,interpolation,0.5181376749500143
30,lof,drop,LOCF,0.7755027422303473
30,lof,drop,interpolation,0.7716794731064766
30,lof,LOCF,LOCF,0.6638103399028848
30,lof,LOCF,interpolation,0.6652385032847757
30,hst,drop,LOCF,0.7844344904815229
30,hst,drop,interpolation,0.7894736842105263
30,hst,LOCF,LOCF,0.6595258497572122
30,hst,LOCF,interpolation,0.6626678091973722
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5167095115681234
30,z,LOCF,interpolation,0.5232790631248215
30,lof,drop,LOCF,0.7813186813186813
30,lof,drop,interpolation,0.7795679238374222
30,lof,LOCF,LOCF,0.6495287060839761
30,lof,LOCF,interpolation,0.6569551556698087
30,hst,drop,LOCF,0.7653061224489794
30,hst,drop,interpolation,0.7693877551020408
30,hst,LOCF,LOCF,0.6306769494430163
30,hst,LOCF,interpolation,0.6323907455012854
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5181376749500143
30,z,LOCF,interpolation,0.5181376749500143
30,lof,drop,LOCF,0.781651376146789
30,lof,drop,interpolation,0.7878120411160058
30,lof,LOCF,LOCF,0.6618109111682376
30,lof,LOCF,interpolation,0.6626678091973722
30,hst,drop,LOCF,0.7696526508226691
30,hst,drop,interpolation,0.765386959171237
30,hst,LOCF,LOCF,0.636675235646958
30,hst,LOCF,interpolation,0.6352470722650672
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.519280205655527
30,z,LOCF,interpolation,0.512996286775207
30,lof,drop,LOCF,0.7766385939216405
30,lof,drop,interpolation,0.782051282051282
30,lof,LOCF,LOCF,0.6489574407312196
30,lof,LOCF,interpolation,0.659240217080834
30,hst,drop,LOCF,0.7758524315259921
30,hst,drop,interpolation,0.7736165455561766
30,hst,LOCF,LOCF,0.6529562982005142
30,hst,LOCF,interpolation,0.6580976863753213
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5169951442445015
30,z,LOCF,interpolation,0.5229934304484433
30,lof,drop,LOCF,0.7819246249542627
30,lof,drop,interpolation,0.7798534798534799
30,lof,LOCF,LOCF,0.6646672379320194
30,lof,LOCF,interpolation,0.6669522993430449
30,hst,drop,LOCF,0.7702871410736579
30,hst,drop,interpolation,0.7765293383270911
30,hst,LOCF,LOCF,0.6323907455012854
30,hst,LOCF,interpolation,0.6363896029705798
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5167095115681234
30,z,LOCF,interpolation,0.5195658383319052
30,lof,drop,LOCF,0.7770840984208593
30,lof,drop,interpolation,0.7723099522585384
30,lof,LOCF,LOCF,0.6718080548414739
30,lof,LOCF,interpolation,0.6603827477863468
30,hst,drop,LOCF,0.7823198773633112
30,hst,drop,interpolation,0.7746550843127236
30,hst,LOCF,LOCF,0.6635247072265067
30,hst,LOCF,interpolation,0.6638103399028848
30,z,drop,LOCF,0.0
30,z,drop,interpolation,0.0
30,z,LOCF,LOCF,0.5178520422736361
30,z,LOCF,interpolation,0.5161382462153671
30,lof,drop,LOCF,0.7656995960337862
30,lof,drop,interpolation,0.7660668380462725
30,lof,LOCF,LOCF,0.6743787489288775
30,lof,LOCF,interpolation,0.6652385032847757
30,hst,drop,LOCF,0.7777210015329586
30,hst,drop,interpolation,0.7797649463464487
30,hst,LOCF,LOCF,0.6652385032847757
30,hst,LOCF,interpolation,0.6666666666666666
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.5207083690374179
40,z,LOCF,interpolation,0.5204227363610398
40,lof,drop,LOCF,0.7750878563061305
40,lof,drop,interpolation,0.7799453765119001
40,lof,LOCF,LOCF,0.6438160525564125
40,lof,LOCF,interpolation,0.6441016852327907
40,hst,drop,LOCF,0.7824267782426778
40,hst,drop,interpolation,0.7765690376569038
40,hst,LOCF,LOCF,0.6883747500714081
40,hst,LOCF,interpolation,0.6858040559840046
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.5152813481862325
40,z,LOCF,interpolation,0.5169951442445015
