percentage,method,precision,recall,f1
30,lof,0.9067164179104478,0.9338970023059184,0.9201060204468005
30,iforest,0.4130982367758186,0.2521137586471945,0.3131264916467781
30,hst,0.3082114735658042,0.2106072252113758,0.2502283105022831
30,z,0.3093358104969809,0.9992498124531132,0.4724241886859372
30,lof,0.9284660766961652,0.9444861215303826,0.9364075864633692
30,iforest,0.4240196078431372,0.2595648912228057,0.3220102373196835
30,hst,0.3193588162762022,0.1942985746436609,0.2416044776119402
30,z,0.2974918718067812,1.0,0.4585645247896903
30,lof,0.9138321995464852,0.9437939110070258,0.9285714285714286
30,iforest,0.4017199017199017,0.2552693208430913,0.3121718377088305
30,hst,0.3230240549828179,0.2201405152224824,0.2618384401114206
30,z,0.3028332559219693,1.0,0.4648841354723708
30,lof,0.9122280570142536,0.9325153374233128,0.9222601441031476
30,iforest,0.4051612903225806,0.2407975460122699,0.3020683020683021
30,hst,0.2811428571428571,0.1886503067484662,0.2257916475447453
30,z,0.2954017649790989,1.0,0.4560774471136607
30,lof,0.9085365853658536,0.9371069182389936,0.9226006191950464
30,iforest,0.4317880794701986,0.2562893081761006,0.321657622101628
30,hst,0.3010416666666666,0.2272012578616352,0.2589605734767025
30,z,0.2923827217835578,1.0,0.452470799640611
30,lof,0.900990099009901,0.9396346306592532,0.9199066874027994
30,iforest,0.4413619167717528,0.2779984114376489,0.341130604288499
30,hst,0.2938978829389788,0.187450357426529,0.2289039767216295
30,z,0.2974918718067812,1.0,0.4585645247896903
30,lof,0.911497730711044,0.940671350507416,0.9258547829427584
30,iforest,0.4314720812182741,0.2654176424668228,0.3286611889801836
30,hst,0.3092885375494071,0.24434035909445745,0.27300479720889664
40,z,0.3980492336274965,1.0,0.5694352159468438
40,lof,0.9445754716981132,0.9346557759626604,0.9395894428152494
40,iforest,0.5018541409147095,0.2368728121353558,0.3218390804597701
40,hst,0.4250535331905781,0.2316219369894982,0.2998489425981873
40,z,0.400092936802974,1.0,0.5715233986060405
40,lof,0.935614849187935,0.9367015098722417,0.9361578641903656
40,iforest,0.5663265306122449,0.2578397212543554,0.3543495610534716
40,hst,0.3901639344262295,0.1382113821138211,0.2041166380789022
40,z,0.3978169995355318,1.0,0.5691975411197873
40,lof,0.9434628975265018,0.935201401050788,0.9393139841688656
40,iforest,0.4866504854368932,0.2340922358435493,0.316121403232164
40,hst,0.4079718640093787,0.2031523642732049,0.2712392829306313
40,z,0.3964235949837436,0.9994145199063232,0.5676754240106419
40,lof,0.938560561732007,0.9391100702576112,0.938835235586772
40,iforest,0.5393401015228426,0.2488290398126463,0.3405448717948718
40,hst,0.4050822122571001,0.1586651053864168,0.2280185107278081
40,z,0.4105898745935903,1.0,0.5821534408956207
40,lof,0.9426462237365132,0.9389140271493212,0.9407764239161236
40,iforest,0.5255930087390761,0.2381221719457013,0.3277539898793304
40,hst,0.4271604938271605,0.1957013574660633,0.2684251357641583
40,z,0.3973525313516024,1.0,0.5687219544623566
40,lof,0.9400705052878966,0.935125657510228,0.9375915616759448
40,iforest,0.5472887767969735,0.2536528345996493,0.3466453674121406
40,hst,0.4056939501779359,0.1998831092928112,0.2678151918559123
40,z,0.39,0.9994040524433848,0.5610572097691535
40,lof,0.936423054070113,0.9392133492252682,0.9378161261529306
40,iforest,0.5497572815533981,0.2699642431466031,0.3621103117505996
40,hst,0.4138321995464852,0.2175208581644815,0.28515625
40,z,0.4096609382257315,1.0,0.5812191103789127
40,lof,0.9382785956964892,0.939342403628118,0.9388101983002832
40,iforest,0.5447570332480819,0.2414965986394557,0.3346425765907305
40,hst,0.41792929292929293,0.18764172335600907,0.2589984350547731
50,z,0.5023342670401494,0.9995355318160706,0.6686344570452074
50,lof,0.9499291450165328,0.9340455178820252,0.94192037470726
50,iforest,0.6396276595744681,0.2234091964700418,0.3311531841652324
50,hst,0.5021582733812949,0.1620993961913608,0.2450842696629213
50,z,0.5042993260515919,0.9995393827729157,0.6703738029039233
50,lof,0.9564187588820464,0.9299861814831876,0.9430172816440916
50,iforest,0.6450809464508095,0.2385997236296637,0.3483523873570948
50,hst,0.5033333333333333,0.2086596038691847,0.2950179094757408
50,z,0.4889509188183298,1.0,0.656772379315732
50,lof,0.9547665369649806,0.933872502378687,0.9442039442039444
50,iforest,0.6571072319201995,0.2507136060894386,0.3629476584022039
50,hst,0.4933862433862434,0.1774500475737393,0.2610216934919524
50,z,0.4965148698884758,1.0,0.663561558764167
50,lof,0.9474689589302768,0.9284043051006085,0.9378397541952256
50,iforest,0.6521739130434783,0.2316331305568554,0.3418508287292818
50,hst,0.5043914680050188,0.1881141787552644,0.2740286298568507
50,z,0.5150517403574788,0.9995435874030124,0.6798075430699985
50,lof,0.9506976744186046,0.9329073482428116,0.941718498041926
50,iforest,0.648854961832061,0.2327704244637152,0.3426268055089016
50,hst,0.5207591933570581,0.2003651300775901,0.2893869479235333
50,z,0.4966302579595631,1.0,0.6636645962732919
50,lof,0.956271023546372,0.9312119794103884,0.94357515410147
50,iforest,0.6723300970873787,0.2592419279363593,0.3741979061127997
50,hst,0.5073170731707317,0.1459990641085634,0.2267441860465116
50,z,0.506560449859419,0.9990757855822552,0.6722636815920399
50,lof,0.957578646329838,0.928373382624769,0.942749882684186
50,iforest,0.638854296388543,0.2370609981515711,0.3458038422649141
50,hst,0.5316265060240963,0.1631238447319778,0.2496463932107496
50,z,0.4989542179874506,0.999534450651769,0.66563323515734
50,lof,0.9533018867924528,0.940875232774674,0.9470477975632616
50,iforest,0.665359477124183,0.2369646182495344,0.3494679025060075
50,hst,0.5084306095979247,0.1824953445065177,0.2685851318944844
