name, column_name, n_tuples,n_attributes,p_num_var,p_cat_var,p_duplicates,total_size,column_uniqueness,column_density,column_entropy,p_correlated_features,max_pearson,min_pearson,column_type,mean,std,%missing,ML_ALGORITHM,BEST_METHOD1,SCORE1,BEST_METHOD2,SCORE2,BEST_METHOD3,SCORE3
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.4062,lr,impute_knn,0.6007355214179242,no_impute,0.5963559097235067,impute_mean,0.5961195484152053
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.3012,lr,impute_knn,0.602292003421446,impute_mean,0.5991855204060625,no_impute,0.5991704392322085
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.2001,lr,impute_knn,0.6025681675091654,impute_linear_regression,0.5997836925229404,impute_mean,0.5994560523623338
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.1018,lr,impute_linear_regression,0.6064041269076919,impute_knn,0.6063105524408529,no_impute,0.6059049075501473
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.4973,knn,impute_knn,0.5829746496839345,impute_std,0.5787279796453606,impute_mode,0.57813923377036
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.4062,knn,impute_knn,0.5873665413479123,impute_mode,0.5839275283972486,impute_median,0.5819305007418851
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.3012,knn,impute_knn,0.592018733904313,impute_median,0.5849505393842754,impute_mode,0.5847391625519518
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.2001,knn,impute_median,0.5949319889886328,impute_standard,0.5925940304918457,impute_linear_regression,0.5925285703217036
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.1018,knn,impute_std,0.6021548633818092,impute_standard,0.6017240906275905,impute_mode,0.6016992589906579
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.4973,nb,impute_knn,0.5996573571801878,impute_median,0.596959121060475,impute_std,0.5969486606773788
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.4062,nb,impute_median,0.6029078340942288,impute_std,0.6026244205858006,impute_knn,0.6020826168641585
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.3012,nb,impute_linear_regression,0.6026759239957262,impute_median,0.6026692993847498,impute_std,0.6018733817058161
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.2001,nb,impute_linear_regression,0.6031111040022379,impute_knn,0.6021639108426642,impute_median,0.6002460478789833
wine,total sulfur dioxide,1599,5,1.0,0.0,0.152,64088,0.0901,0.0035,4.5762,0.0,0.486,-0.3095,numerical,46.4678,32.8953,0.1018,nb,impute_knn,0.605174372914568,impute_linear_regression,0.6048593830363777,impute_std,0.6045555944571567
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4973,dt,impute_mode,0.5982399920956313,impute_std,0.5978528825625923,impute_standard,0.5945563585828553
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4062,dt,impute_mode,0.6017073792038001,impute_median,0.5987965658283376,impute_mean,0.5987439964914515
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.3012,dt,impute_mode,0.5997711498636711,impute_median,0.5989318020832003,no_impute,0.5978019155058698
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.2001,dt,impute_median,0.6057852349202558,no_impute,0.6049136249602365,impute_mode,0.6046734626642207
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.1018,dt,impute_mode,0.6120357499119676,impute_mean,0.6109859283878527,impute_median,0.6107737787351185
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4973,lr,impute_knn,0.5927193116353968,impute_linear_regression,0.591261615594929,no_impute,0.590463635104125
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4062,lr,impute_linear_regression,0.5985450031032541,impute_mode,0.5959999777385158,impute_mean,0.5954636416252564
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.3012,lr,impute_linear_regression,0.5965117331136297,impute_knn,0.5964807255368667,impute_median,0.594796295011809
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.2001,lr,impute_linear_regression,0.598969477762365,impute_mode,0.5974560026899163,impute_mean,0.597013282578615
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.1018,lr,impute_mode,0.6041209046626171,impute_linear_regression,0.6037047376930432,impute_knn,0.6031905273504384
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4973,knn,no_impute,0.5763685891614192,impute_standard,0.5759184157314938,impute_mean,0.5746112519074331
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4062,knn,impute_std,0.5870352728209083,no_impute,0.5850011099466804,impute_knn,0.5838940424895223
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.3012,knn,impute_std,0.5881677841265281,impute_standard,0.5856178355805626,no_impute,0.5841775640230005
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.2001,knn,impute_mode,0.5926155337594756,impute_median,0.5916195584911187,impute_mean,0.5904991361015847
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.1018,knn,impute_median,0.604922527090719,impute_knn,0.6046296000720252,impute_mean,0.6042648398932419
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4973,nb,impute_std,0.604952768368616,impute_standard,0.6022339401245922,impute_linear_regression,0.5995025854809478
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.4062,nb,impute_standard,0.6059146438116694,impute_std,0.6058888144685222,impute_random,0.6019658998485158
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.3012,nb,impute_standard,0.6140103833162401,impute_std,0.6122272959056158,impute_linear_regression,0.6085795548857112
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.2001,nb,impute_standard,0.6107519138523707,impute_std,0.6083751570204639,impute_random,0.6031454653536238
wine,volatile acidity,1599,5,1.0,0.0,0.152,64088,0.0894,0.0036,4.4277,0.0,0.486,-0.3095,numerical,0.5278,0.1791,0.1018,nb,impute_std,0.6112346638779772,impute_standard,0.6090979795432527,impute_random,0.6053623108091307
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4956,dt,impute_standard,0.46049943623465656,impute_std,0.45907677136289354,impute_linear_regression,0.45726555745169245
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4083,dt,impute_standard,0.4739504591770366,impute_std,0.4688449131503803,impute_knn,0.46812556688363893
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.3008,dt,impute_mean,0.49786889592041217,no_impute,0.49610570605401116,impute_linear_regression,0.49606444602512406
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.2042,dt,impute_knn,0.5190094338503054,impute_linear_regression,0.5155309756688934,impute_mean,0.512798403875047
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.1046,dt,impute_knn,0.5414194219756532,impute_std,0.5379685178288449,impute_linear_regression,0.5378087070953219
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4956,lr,impute_knn,0.3419603242607896,impute_linear_regression,0.3322034972643843,impute_std,0.32901354623638773
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4083,lr,impute_knn,0.34754053484062125,impute_linear_regression,0.3391469416570593,impute_std,0.3385023949560793
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.3008,lr,impute_knn,0.35639008962358165,impute_std,0.3532182372675039,impute_linear_regression,0.35271577498439033
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.2042,lr,impute_knn,0.36852565178896984,impute_std,0.3665352236735008,impute_linear_regression,0.36292267214914276
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.1046,lr,impute_std,0.38675269003954793,impute_random,0.38018079850234177,impute_mode,0.380031449844591
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4956,knn,impute_knn,0.482207252484252,impute_std,0.47543590330905466,impute_linear_regression,0.4720288786081155
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4083,knn,impute_std,0.5018993773175862,impute_knn,0.4945022363584705,impute_linear_regression,0.49226626858659184
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.3008,knn,impute_knn,0.5190168289141092,impute_std,0.5156945694479289,impute_linear_regression,0.5107513946828519
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.2042,knn,impute_std,0.5415055877581834,impute_knn,0.5390089276823191,impute_linear_regression,0.533526436469968
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.1046,knn,impute_knn,0.5621232558054667,impute_std,0.5616283873954075,impute_linear_regression,0.5553125504575075
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4956,nb,impute_knn,0.34820525716198736,impute_linear_regression,0.33593667078862544,no_impute,0.3343367417279921
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.4083,nb,impute_knn,0.3572820545628177,impute_linear_regression,0.3511536074943642,impute_std,0.3496919156557197
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.3008,nb,impute_knn,0.36880326822210396,impute_linear_regression,0.36674479396223336,impute_mode,0.3659191455945306
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.2042,nb,impute_knn,0.38234772221296615,impute_linear_regression,0.37749720657519387,no_impute,0.376013683069084
letter,x-ege,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.0894,0.0,0.2555,-0.3953,numerical,3.0365,2.3182,0.1046,nb,impute_knn,0.3949351321231203,impute_linear_regression,0.3940452185309534,impute_std,0.3936181179547953
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4956,dt,impute_knn,0.46991061558080893,impute_mean,0.46874839253350414,no_impute,0.4669246961260225
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4083,dt,no_impute,0.4754332030239279,impute_mean,0.47468188907859,impute_knn,0.4736200880070872
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.3008,dt,impute_knn,0.5073824785749552,no_impute,0.5047191283476135,impute_linear_regression,0.5034857096832025
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.2042,dt,impute_std,0.5113662425531688,impute_knn,0.5113515311027634,impute_standard,0.5105765723272262
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.1046,dt,impute_knn,0.5382126425955062,impute_standard,0.5343254661404905,impute_mean,0.5327875234838224
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4956,lr,impute_knn,0.341809595490791,impute_linear_regression,0.34116777040946095,no_impute,0.3348044174533996
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4083,lr,impute_linear_regression,0.3521560498910485,impute_knn,0.35181940964845987,impute_mean,0.34710949034210903
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.3008,lr,impute_linear_regression,0.36121069455438903,impute_knn,0.3607883872687114,impute_mean,0.35781173094483526
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.2042,lr,impute_linear_regression,0.3742446585885291,impute_knn,0.3737864021403624,impute_mode,0.3737645547445929
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.1046,lr,impute_knn,0.379850996396688,impute_mode,0.3792755490934321,impute_median,0.3792755490934321
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4956,knn,impute_knn,0.47088997647835334,no_impute,0.4617153250206074,impute_standard,0.4592738273381863
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4083,knn,impute_knn,0.4955596432605427,no_impute,0.4919452455910768,impute_linear_regression,0.4879646767006218
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.3008,knn,impute_knn,0.5135104757036495,impute_standard,0.5063420481879266,no_impute,0.5030818002770289
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.2042,knn,impute_knn,0.5393101609711122,no_impute,0.5292516590671044,impute_standard,0.5282471310408943
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.1046,knn,impute_knn,0.5542979260233903,no_impute,0.5540026937625999,impute_std,0.547469034738438
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4956,nb,impute_knn,0.3508991784307915,impute_linear_regression,0.34507133568758147,impute_median,0.342492326672533
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.4083,nb,impute_knn,0.36321897519884616,impute_linear_regression,0.36303288327456174,impute_mode,0.3604248704595355
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.3008,nb,impute_mode,0.37116802765458107,impute_median,0.37116802765458107,impute_linear_regression,0.3709100802753697
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.2042,nb,impute_linear_regression,0.38042325755689066,impute_mode,0.3803561391253452,impute_median,0.3803561391253452
letter,y2bar,2001,5,0.8,0.2,0.3293,80168,0.008,0.4131,2.2532,0.0,0.2555,-0.3953,numerical,5.2314,2.3577,0.1046,nb,impute_knn,0.39152570238101686,impute_mode,0.3911276250763327,impute_median,0.3911276250763327
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4956,dt,impute_knn,0.4435450856781495,impute_linear_regression,0.4388814257978065,impute_mean,0.43741876805962154
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4083,dt,impute_knn,0.4527667769402452,impute_mode,0.45225008851012083,impute_median,0.4511088425474949
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.3008,dt,impute_knn,0.487712639562747,impute_mean,0.4822006493004971,impute_std,0.48165830634089873
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.2042,dt,impute_knn,0.5077508814737435,impute_median,0.5072931183931292,impute_mode,0.5059510379046835
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.1046,dt,impute_mode,0.531427695031653,impute_mean,0.5308350056298925,impute_median,0.5300403962358489
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4956,lr,impute_knn,0.3346807435441936,impute_linear_regression,0.32785915283995265,impute_mode,0.3266201042028978
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4083,lr,impute_knn,0.3403446262237356,impute_median,0.3359959323575125,impute_mode,0.33590852816481737
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.3008,lr,impute_knn,0.35335824990655856,impute_linear_regression,0.3490937257388709,no_impute,0.34815851099376477
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.2042,lr,impute_mode,0.36402479570969054,impute_knn,0.36273656878751603,no_impute,0.3611653761967619
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.1046,lr,impute_mode,0.3780661105839467,impute_mean,0.3773125402232991,no_impute,0.3770799676400393
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4956,knn,impute_knn,0.4510275578529632,impute_mean,0.4510195302907046,impute_standard,0.45071634582101816
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4083,knn,impute_knn,0.48116080862743044,impute_std,0.47789138404130305,impute_mode,0.47620313341915804
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.3008,knn,impute_knn,0.5094278890597816,impute_mean,0.5031408118464045,impute_std,0.5022498872208216
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.2042,knn,impute_knn,0.5350138987533171,impute_mean,0.5321695750121157,impute_linear_regression,0.5308833662884788
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.1046,knn,impute_standard,0.5543513156277272,impute_knn,0.5538421651859182,impute_mode,0.5508074627152613
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4956,nb,impute_std,0.3502630758618197,impute_mode,0.3466017423290162,impute_knn,0.34587610086414783
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.4083,nb,impute_mode,0.3601253931553558,impute_std,0.35963935109036005,no_impute,0.3573650153284683
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.3008,nb,impute_std,0.36514260716473346,no_impute,0.36475727994680174,impute_mean,0.36475727994680174
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.2042,nb,impute_std,0.38052868451396504,no_impute,0.37840740681990065,impute_mean,0.37840740681990065
letter,y-ege,2001,5,0.8,0.2,0.3293,80168,0.0085,0.3645,2.2495,0.0,0.2555,-0.3953,numerical,3.7067,2.5089,0.1046,nb,no_impute,0.3922248513489383,impute_mean,0.3922248513489383,impute_knn,0.39221236408627425
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.4956,dt,impute_mode,0.4861052825115208,impute_median,0.48514936257782537,impute_mean,0.4826734731534519
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.4083,dt,impute_median,0.49226466788325773,impute_mode,0.4916593625768227,no_impute,0.4846923613596484
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.3008,dt,impute_mode,0.5129189044533813,impute_median,0.5116785510610511,impute_mean,0.5075513574658479
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.2042,dt,impute_median,0.5227539657238011,impute_mode,0.5226349507635055,impute_mean,0.5165892769974839
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.1046,dt,impute_mode,0.5441785124658594,impute_median,0.5416917406186235,impute_knn,0.5390084984831129
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.4956,lr,impute_knn,0.345160690030671,impute_mean,0.3186835697909282,impute_linear_regression,0.3186053236968102
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.4083,lr,impute_knn,0.3544458019292229,no_impute,0.3332052260058992,impute_linear_regression,0.33311469203906385
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.3008,lr,impute_knn,0.36327475597363734,impute_mean,0.35209740915692866,impute_mode,0.3515102135736354
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.2042,lr,impute_knn,0.3712672645349387,impute_mean,0.3653589255442066,no_impute,0.36474860100954026
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.1046,lr,impute_knn,0.3808222361092654,impute_mean,0.3786824741595569,impute_mode,0.3786816290035531
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.4956,knn,no_impute,0.4915826350376338,impute_mean,0.4894652469656643,impute_mode,0.48665939823240767
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.4083,knn,no_impute,0.5105499500636165,impute_mean,0.5053889465658958,impute_mode,0.5037703963838644
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.3008,knn,impute_mode,0.5207944998640284,impute_median,0.5207944998640284,no_impute,0.5207614698603759
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.2042,knn,impute_knn,0.5410751779283434,impute_linear_regression,0.5401406248331442,impute_mean,0.5388215637319643
letter,xy2br,2001,5,0.8,0.2,0.3293,80168,0.008,0.4123,2.0819,0.0,0.2555,-0.3953,numerical,8.0146,2.0838,0.1046,knn,impute_knn,0.5613962627578699,no_impute,0.5593249516021187,impute_mean,0.5586544807067658
