iris,sepal_length,dt,[{'no_impute': 0.9515757222203998, 'impute_mean': 0.9477892027817064, 'impute_linear_regression': 0.9553622416590932}, {'no_impute': 0.9477892027817064, 'impute_mean': 0.9440578938330062, 'impute_linear_regression': 0.9515757222203998}, {'no_impute': 0.9477892027817064, 'impute_mean': 0.9477892027817064, 'impute_linear_regression': 0.9515757222203998}, {'no_impute': 0.9477892027817064, 'impute_mean': 0.9477892027817064, 'impute_linear_regression': 0.9477892027817064}, {'no_impute': 0.9515757222203998, 'impute_mean': 0.9515757222203998, 'impute_linear_regression': 0.9553622416590932}]
iris,sepal_length,lr,[{'no_impute': 0.9445948551013222, 'impute_mean': 0.9445948551013222, 'impute_linear_regression': 0.9408293281816734}, {'no_impute': 0.9480387495846433, 'impute_mean': 0.9480387495846433, 'impute_linear_regression': 0.9480387495846433}, {'no_impute': 0.9444340388831584, 'impute_mean': 0.9444340388831584, 'impute_linear_regression': 0.9444340388831584}, {'no_impute': 0.9480387495846433, 'impute_mean': 0.9480387495846433, 'impute_linear_regression': 0.9480387495846433}, {'no_impute': 0.9480387495846433, 'impute_mean': 0.9480387495846433, 'impute_linear_regression': 0.9480387495846433}]
iris,sepal_width,dt,[{'no_impute': 0.9516309327103929, 'impute_mean': 0.9440578938330062, 'impute_linear_regression': 0.9478444132716997}, {'no_impute': 0.9440578938330062, 'impute_mean': 0.9478444132716997, 'impute_linear_regression': 0.9516309327103929}, {'no_impute': 0.9553622416590932, 'impute_mean': 0.9553622416590932, 'impute_linear_regression': 0.9515757222203998}, {'no_impute': 0.9515757222203998, 'impute_mean': 0.9515757222203998, 'impute_linear_regression': 0.9477892027817064}, {'no_impute': 0.9516309327103929, 'impute_mean': 0.9516309327103929, 'impute_linear_regression': 0.9516309327103929}]
iris,sepal_width,lr,[{'no_impute': 0.9480387495846433, 'impute_mean': 0.9480387495846433, 'impute_linear_regression': 0.9480387495846433}, {'no_impute': 0.9480387495846433, 'impute_mean': 0.9480387495846433, 'impute_linear_regression': 0.9444340388831584}, {'no_impute': 0.9480387495846433, 'impute_mean': 0.9442262077328858, 'impute_linear_regression': 0.9406574368843341}, {'no_impute': 0.9554254340191695, 'impute_mean': 0.9554254340191695, 'impute_linear_regression': 0.9555259375592864}, {'no_impute': 0.9480387495846433, 'impute_mean': 0.9480387495846433, 'impute_linear_regression': 0.9517604106396377}]
iris,petal_length,dt,[{'no_impute': 0.9372404804140477, 'impute_mean': 0.9553876282352044, 'impute_linear_regression': 0.9517219239470762}, {'no_impute': 0.9149108251207201, 'impute_mean': 0.9151179030489374, 'impute_linear_regression': 0.926111411951646}, {'no_impute': 0.9116602174096509, 'impute_mean': 0.9078736979709575, 'impute_linear_regression': 0.9256912365677984}, {'no_impute': 0.9442857068144426, 'impute_mean': 0.9517281224235248, 'impute_linear_regression': 0.9553070311691001}, {'no_impute': 0.9257777274989685, 'impute_mean': 0.9221916260036673, 'impute_linear_regression': 0.9553622416590932}]
iris,petal_length,lr,[{'no_impute': 0.9333398234941012, 'impute_mean': 0.9370100430580406, 'impute_linear_regression': 0.9407755699776894}, {'no_impute': 0.9443277746456802, 'impute_mean': 0.9515938989368941, 'impute_linear_regression': 0.9554115102658036}, {'no_impute': 0.94430926548169, 'impute_mean': 0.94430926548169, 'impute_linear_regression': 0.9481042584470978}, {'no_impute': 0.9404551825807865, 'impute_mean': 0.9404551825807865, 'impute_linear_regression': 0.9479283286046571}, {'no_impute': 0.9291745899775219, 'impute_mean': 0.9291745899775219, 'impute_linear_regression': 0.9480387495846433}]
iris,petal_width,dt,[{'no_impute': 0.9372302309399083, 'impute_mean': 0.9333386802580351, 'impute_linear_regression': 0.9252186787654624}, {'no_impute': 0.9299434507660864, 'impute_mean': 0.9335358961074249, 'impute_linear_regression': 0.92603367003367}, {'no_impute': 0.9335060459254008, 'impute_mean': 0.937156784076139, 'impute_linear_regression': 0.9369532838679113}, {'no_impute': 0.9445379246746708, 'impute_mean': 0.9445379246746708, 'impute_linear_regression': 0.9591421210002242}, {'no_impute': 0.9442983625042918, 'impute_mean': 0.9517347135928167, 'impute_linear_regression': 0.9480586151341095}]
iris,petal_width,lr,[{'no_impute': 0.9186501575234629, 'impute_mean': 0.9224431824992836, 'impute_linear_regression': 0.9370834524338418}, {'no_impute': 0.9318583573889792, 'impute_mean': 0.9280583981207324, 'impute_linear_regression': 0.9551154395433982}, {'no_impute': 0.9020696836092346, 'impute_mean': 0.8981168607480297, 'impute_linear_regression': 0.9290227440388608}, {'no_impute': 0.9481928296121845, 'impute_mean': 0.9517975403136694, 'impute_linear_regression': 0.9443074406359431}, {'no_impute': 0.9444712224615606, 'impute_mean': 0.9444712224615606, 'impute_linear_regression': 0.9480387495846433}]
